,clickability_test_id,headline,response_synthetic,persona
1460,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Appropriately.,1,Titus Jenkins
1461,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Appropriately.,0,Gregorio Santos
1462,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Appropriately.,0,Judah Mitchell
1463,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Appropriately.,0,Isabella Rodriguez 
1464,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Appropriately.,0,Kevin James
1465,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Appropriately.,0,Isaiah Washington
1466,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Appropriately.,0,Amy Mitchell
1467,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Appropriately.,0,Angela Foster
1468,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Appropriately.,0,Chloe Henderson
1469,542fe9b618a535a006000002,He Didn't Wave Back To A Little Girl Because She Was Gay. His Dad Responded Appropriately.,0,Rosa Torres
1470,538f72cab6b4105868000014,It Took A Second For Her To Fall In Love. It Took 2 Years For Her to Stand Back Up.,0,Nathan Hughes
1471,538f72cab6b4105868000014,It Took A Second For Her To Fall In Love. It Took 2 Years For Her to Stand Back Up.,1,Latoya Davis
1472,538f72cab6b4105868000014,It Took A Second For Her To Fall In Love. It Took 2 Years For Her to Stand Back Up.,0,Thomas Murphy
1473,538f72cab6b4105868000014,It Took A Second For Her To Fall In Love. It Took 2 Years For Her to Stand Back Up.,1,Ruth Lee
1474,538f72cab6b4105868000014,It Took A Second For Her To Fall In Love. It Took 2 Years For Her to Stand Back Up.,0,Maria Rodriguez
1475,538f72cab6b4105868000014,It Took A Second For Her To Fall In Love. It Took 2 Years For Her to Stand Back Up.,0,Antoine Williams
1476,538f72cab6b4105868000014,It Took A Second For Her To Fall In Love. It Took 2 Years For Her to Stand Back Up.,0,Joseph Martinez
1477,538f72cab6b4105868000014,It Took A Second For Her To Fall In Love. It Took 2 Years For Her to Stand Back Up.,1,Gloria Barnes
1478,538f72cab6b4105868000014,It Took A Second For Her To Fall In Love. It Took 2 Years For Her to Stand Back Up.,0,Antonio Lopez
1479,538f72cab6b4105868000014,It Took A Second For Her To Fall In Love. It Took 2 Years For Her to Stand Back Up.,0,David Fisher
1480,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web May Make You Think Twice Before You Send That Friend Request,1,Valeria Navarro
1481,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web May Make You Think Twice Before You Send That Friend Request,1,Alejandra Hernandez
1482,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web May Make You Think Twice Before You Send That Friend Request,1,Christopher Murphy
1483,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web May Make You Think Twice Before You Send That Friend Request,1,Gloria Barnes
1484,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web May Make You Think Twice Before You Send That Friend Request,1,Evelyn Martinez
1485,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web May Make You Think Twice Before You Send That Friend Request,1,Sandra Navarro
1486,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web May Make You Think Twice Before You Send That Friend Request,1,Dorothy Hayes
1487,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web May Make You Think Twice Before You Send That Friend Request,1,Kevin James
1488,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web May Make You Think Twice Before You Send That Friend Request,1,Demetrius Reed
1489,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web May Make You Think Twice Before You Send That Friend Request,1,Julia Mendoza
1490,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Value Of An Internet Connection When You're Stickin' It To The Man,0,Daniel Taylor
1491,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Value Of An Internet Connection When You're Stickin' It To The Man,0,Carolina Ramirez
1492,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Value Of An Internet Connection When You're Stickin' It To The Man,0,Shirley Thompson
1493,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Value Of An Internet Connection When You're Stickin' It To The Man,1,Elijah Turner
1494,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Value Of An Internet Connection When You're Stickin' It To The Man,1,Tyrone Mitchell
1495,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Value Of An Internet Connection When You're Stickin' It To The Man,0,Gregorio Santos
1496,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Value Of An Internet Connection When You're Stickin' It To The Man,0,Nia Washington
1497,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Value Of An Internet Connection When You're Stickin' It To The Man,0,Patricia Washington
1498,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Value Of An Internet Connection When You're Stickin' It To The Man,0,Margaret Lewis
1499,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Value Of An Internet Connection When You're Stickin' It To The Man,0,Maria Gonzalez
1500,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web That Makes It A Lot Less Awesome Than It Should Be,0,Alejandro Diaz
1501,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web That Makes It A Lot Less Awesome Than It Should Be,1,Nia Washington
1502,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web That Makes It A Lot Less Awesome Than It Should Be,0,Andrew Jensen
1503,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web That Makes It A Lot Less Awesome Than It Should Be,1,Ana Cruz
1504,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web That Makes It A Lot Less Awesome Than It Should Be,1,Ayanna Reed
1505,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web That Makes It A Lot Less Awesome Than It Should Be,1,Micah Parker
1506,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web That Makes It A Lot Less Awesome Than It Should Be,0,Andre Williams
1507,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web That Makes It A Lot Less Awesome Than It Should Be,1,John Baker
1508,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web That Makes It A Lot Less Awesome Than It Should Be,1,Aaliyah Wilson
1509,53a1ed2e33623d1bb100007e,An Uncomfortable Truth About The Web That Makes It A Lot Less Awesome Than It Should Be,1,Javier Morales
1510,53a1ed2e33623d1bb100007e,An Uncomfortable Truth May Stop You From Using 'Internet' And 'Freedom' In The Same Sentence,1,Tyrone Mitchell
1511,53a1ed2e33623d1bb100007e,An Uncomfortable Truth May Stop You From Using 'Internet' And 'Freedom' In The Same Sentence,0,Diane Wilson
1512,53a1ed2e33623d1bb100007e,An Uncomfortable Truth May Stop You From Using 'Internet' And 'Freedom' In The Same Sentence,1,Tomas Silva
1513,53a1ed2e33623d1bb100007e,An Uncomfortable Truth May Stop You From Using 'Internet' And 'Freedom' In The Same Sentence,1,Dorothy Rodriguez
1514,53a1ed2e33623d1bb100007e,An Uncomfortable Truth May Stop You From Using 'Internet' And 'Freedom' In The Same Sentence,1,Gabriel Ramirez
1515,53a1ed2e33623d1bb100007e,An Uncomfortable Truth May Stop You From Using 'Internet' And 'Freedom' In The Same Sentence,1,Brian Roberts
1516,53a1ed2e33623d1bb100007e,An Uncomfortable Truth May Stop You From Using 'Internet' And 'Freedom' In The Same Sentence,1,Sylvia Jenkins
1517,53a1ed2e33623d1bb100007e,An Uncomfortable Truth May Stop You From Using 'Internet' And 'Freedom' In The Same Sentence,1,Sean Brooks
1518,53a1ed2e33623d1bb100007e,An Uncomfortable Truth May Stop You From Using 'Internet' And 'Freedom' In The Same Sentence,1,Isaiah Carter
1519,53a1ed2e33623d1bb100007e,An Uncomfortable Truth May Stop You From Using 'Internet' And 'Freedom' In The Same Sentence,0,Sharon Clark
1520,53badaac3d73c5924b000013,"He Was Sick Of Racists Crying ‘Free Speech,’ So He Grabbed A Mic And Free Speech'd Right Back",0,Antonio Lopez
1521,53badaac3d73c5924b000013,"He Was Sick Of Racists Crying ‘Free Speech,’ So He Grabbed A Mic And Free Speech'd Right Back",0,Serenity Scott
1522,53badaac3d73c5924b000013,"He Was Sick Of Racists Crying ‘Free Speech,’ So He Grabbed A Mic And Free Speech'd Right Back",0,Laura Vega
1523,53badaac3d73c5924b000013,"He Was Sick Of Racists Crying ‘Free Speech,’ So He Grabbed A Mic And Free Speech'd Right Back",1,Isaiah Carter
1524,53badaac3d73c5924b000013,"He Was Sick Of Racists Crying ‘Free Speech,’ So He Grabbed A Mic And Free Speech'd Right Back",0,Amanda Miller
1525,53badaac3d73c5924b000013,"He Was Sick Of Racists Crying ‘Free Speech,’ So He Grabbed A Mic And Free Speech'd Right Back",0,Jessica Davis
1526,53badaac3d73c5924b000013,"He Was Sick Of Racists Crying ‘Free Speech,’ So He Grabbed A Mic And Free Speech'd Right Back",0,Jack Coleman
1527,53badaac3d73c5924b000013,"He Was Sick Of Racists Crying ‘Free Speech,’ So He Grabbed A Mic And Free Speech'd Right Back",0,Yvonne Patterson
1528,53badaac3d73c5924b000013,"He Was Sick Of Racists Crying ‘Free Speech,’ So He Grabbed A Mic And Free Speech'd Right Back",0,Andrew Nelson
1529,53badaac3d73c5924b000013,"He Was Sick Of Racists Crying ‘Free Speech,’ So He Grabbed A Mic And Free Speech'd Right Back",0,Benjamin Bryant
1530,53cf0978541edff5b1000011,"If You've Run Out Of Hope For Our Country, Just Listen To Her For A Few Minutes",1,Hugo Torres
1531,53cf0978541edff5b1000011,"If You've Run Out Of Hope For Our Country, Just Listen To Her For A Few Minutes",1,Emily Campbell
1532,53cf0978541edff5b1000011,"If You've Run Out Of Hope For Our Country, Just Listen To Her For A Few Minutes",1,Guadalupe Jimenez
1533,53cf0978541edff5b1000011,"If You've Run Out Of Hope For Our Country, Just Listen To Her For A Few Minutes",1,Aaliyah Wilson
1534,53cf0978541edff5b1000011,"If You've Run Out Of Hope For Our Country, Just Listen To Her For A Few Minutes",1,Tyra Parker
1535,53cf0978541edff5b1000011,"If You've Run Out Of Hope For Our Country, Just Listen To Her For A Few Minutes",1,Brenda Green
1536,53cf0978541edff5b1000011,"If You've Run Out Of Hope For Our Country, Just Listen To Her For A Few Minutes",1,Barbara Hughes
1537,53cf0978541edff5b1000011,"If You've Run Out Of Hope For Our Country, Just Listen To Her For A Few Minutes",0,Luis Hernandez
1538,53cf0978541edff5b1000011,"If You've Run Out Of Hope For Our Country, Just Listen To Her For A Few Minutes",1,Nancy Martinez
1539,53cf0978541edff5b1000011,"If You've Run Out Of Hope For Our Country, Just Listen To Her For A Few Minutes",0,Caleb Thompson
1540,53cf0978541edff5b1000011,"I Ran Out Of Hope For Our Country, And Then I Listened To Her For A Few Minutes",1,Beatriz Ortega
1541,53cf0978541edff5b1000011,"I Ran Out Of Hope For Our Country, And Then I Listened To Her For A Few Minutes",1,Tasha Mitchell
1542,53cf0978541edff5b1000011,"I Ran Out Of Hope For Our Country, And Then I Listened To Her For A Few Minutes",1,Ethel Wilson
1543,53cf0978541edff5b1000011,"I Ran Out Of Hope For Our Country, And Then I Listened To Her For A Few Minutes",0,Daniel Taylor
1544,53cf0978541edff5b1000011,"I Ran Out Of Hope For Our Country, And Then I Listened To Her For A Few Minutes",1,Marquis Davis
1545,53cf0978541edff5b1000011,"I Ran Out Of Hope For Our Country, And Then I Listened To Her For A Few Minutes",1,Josiah Peterson
1546,53cf0978541edff5b1000011,"I Ran Out Of Hope For Our Country, And Then I Listened To Her For A Few Minutes",0,Charles Scott
1547,53cf0978541edff5b1000011,"I Ran Out Of Hope For Our Country, And Then I Listened To Her For A Few Minutes",0,Liam Mitchell
1548,53cf0978541edff5b1000011,"I Ran Out Of Hope For Our Country, And Then I Listened To Her For A Few Minutes",1,Benjamin Hayes
1549,53cf0978541edff5b1000011,"I Ran Out Of Hope For Our Country, And Then I Listened To Her For A Few Minutes",1,Micah Parker
1550,53cf0978541edff5b1000011,"If You Need Some Hope For Our Country, Just List To Elizabeth Warren For A Minute Or Three",0,Isabel Fernandez
1551,53cf0978541edff5b1000011,"If You Need Some Hope For Our Country, Just List To Elizabeth Warren For A Minute Or Three",0,Shaniqua Lewis
1552,53cf0978541edff5b1000011,"If You Need Some Hope For Our Country, Just List To Elizabeth Warren For A Minute Or Three",0,Keenan Brooks
1553,53cf0978541edff5b1000011,"If You Need Some Hope For Our Country, Just List To Elizabeth Warren For A Minute Or Three",0,Barbara Wilson
1554,53cf0978541edff5b1000011,"If You Need Some Hope For Our Country, Just List To Elizabeth Warren For A Minute Or Three",0,Nestor Navarro
1555,53cf0978541edff5b1000011,"If You Need Some Hope For Our Country, Just List To Elizabeth Warren For A Minute Or Three",0,Dorothy Hayes
1556,53cf0978541edff5b1000011,"If You Need Some Hope For Our Country, Just List To Elizabeth Warren For A Minute Or Three",0,Juanita Hughes
1557,53cf0978541edff5b1000011,"If You Need Some Hope For Our Country, Just List To Elizabeth Warren For A Minute Or Three",0,Daniel Rodriguez
1558,53cf0978541edff5b1000011,"If You Need Some Hope For Our Country, Just List To Elizabeth Warren For A Minute Or Three",1,Camila Martinez 
1559,53cf0978541edff5b1000011,"If You Need Some Hope For Our Country, Just List To Elizabeth Warren For A Minute Or Three",0,Brian Roberts
1560,53cf0978541edff5b1000011,3 Minutes Of Elizabeth Warren Talking About What We Need In This Country Is Pure 'HECK YES!',0,Adriana Soto
1561,53cf0978541edff5b1000011,3 Minutes Of Elizabeth Warren Talking About What We Need In This Country Is Pure 'HECK YES!',1,Thomas Hill
1562,53cf0978541edff5b1000011,3 Minutes Of Elizabeth Warren Talking About What We Need In This Country Is Pure 'HECK YES!',1,Susana Morales
1563,53cf0978541edff5b1000011,3 Minutes Of Elizabeth Warren Talking About What We Need In This Country Is Pure 'HECK YES!',0,Ana Torres
1564,53cf0978541edff5b1000011,3 Minutes Of Elizabeth Warren Talking About What We Need In This Country Is Pure 'HECK YES!',0,Darius Brown
1565,53cf0978541edff5b1000011,3 Minutes Of Elizabeth Warren Talking About What We Need In This Country Is Pure 'HECK YES!',0,Carmen Morales
1566,53cf0978541edff5b1000011,3 Minutes Of Elizabeth Warren Talking About What We Need In This Country Is Pure 'HECK YES!',1,Andre Peterson
1567,53cf0978541edff5b1000011,3 Minutes Of Elizabeth Warren Talking About What We Need In This Country Is Pure 'HECK YES!',0,Hugo Torres
1568,53cf0978541edff5b1000011,3 Minutes Of Elizabeth Warren Talking About What We Need In This Country Is Pure 'HECK YES!',0,Antoine Williams
1569,53cf0978541edff5b1000011,3 Minutes Of Elizabeth Warren Talking About What We Need In This Country Is Pure 'HECK YES!',0,Javier Morales
1570,53ced5dfcd24baa615000063,Watching How Your Sneezes Work Is Disgusting And Kind Of Beautiful,1,Esther Castro
1571,53ced5dfcd24baa615000063,Watching How Your Sneezes Work Is Disgusting And Kind Of Beautiful,0,Tomas Jimenez
1572,53ced5dfcd24baa615000063,Watching How Your Sneezes Work Is Disgusting And Kind Of Beautiful,0,Sofia Lopez 
1573,53ced5dfcd24baa615000063,Watching How Your Sneezes Work Is Disgusting And Kind Of Beautiful,1,Melissa Thompson
1574,53ced5dfcd24baa615000063,Watching How Your Sneezes Work Is Disgusting And Kind Of Beautiful,1,Gabriela Gonzalez 
1575,53ced5dfcd24baa615000063,Watching How Your Sneezes Work Is Disgusting And Kind Of Beautiful,0,Linda Anderson
1576,53ced5dfcd24baa615000063,Watching How Your Sneezes Work Is Disgusting And Kind Of Beautiful,1,Keenan Brooks
1577,53ced5dfcd24baa615000063,Watching How Your Sneezes Work Is Disgusting And Kind Of Beautiful,1,Gabriela Andrade
1578,53ced5dfcd24baa615000063,Watching How Your Sneezes Work Is Disgusting And Kind Of Beautiful,0,Daniel Taylor
1579,53ced5dfcd24baa615000063,Watching How Your Sneezes Work Is Disgusting And Kind Of Beautiful,0,Barbara Wilson
1581,53ced5dfcd24baa615000063,"At Least Sneezes Aren't Contagious Like Yawns, Because This Would Send Us All Running For Cover",0,Julia Mendoza
1582,53ced5dfcd24baa615000063,"At Least Sneezes Aren't Contagious Like Yawns, Because This Would Send Us All Running For Cover",1,Darnell Alexander
1583,53ced5dfcd24baa615000063,"At Least Sneezes Aren't Contagious Like Yawns, Because This Would Send Us All Running For Cover",0,Nestor Navarro
1584,53ced5dfcd24baa615000063,"At Least Sneezes Aren't Contagious Like Yawns, Because This Would Send Us All Running For Cover",0,Armando Silva
1585,53ced5dfcd24baa615000063,"At Least Sneezes Aren't Contagious Like Yawns, Because This Would Send Us All Running For Cover",0,Solomon Alexander
1586,53ced5dfcd24baa615000063,"At Least Sneezes Aren't Contagious Like Yawns, Because This Would Send Us All Running For Cover",0,Rosa Maria Peralta
1587,53ced5dfcd24baa615000063,"At Least Sneezes Aren't Contagious Like Yawns, Because This Would Send Us All Running For Cover",0,Kevin James
1588,53ced5dfcd24baa615000063,"At Least Sneezes Aren't Contagious Like Yawns, Because This Would Send Us All Running For Cover",1,Susana Morales
1589,53ced5dfcd24baa615000063,"At Least Sneezes Aren't Contagious Like Yawns, Because This Would Send Us All Running For Cover",1,Gabriel Gonzalez
